,Name,City,MinPrice,MaxPrice,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,Payment_Method
158,Alan_Geaam,Paris,88,138,Creative,2.2923263,48.8714347,33145017297.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/alan-geaam,https://www.alangeaam.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
159,Helen,Paris,48,200,Seafood,2.3041107,48.8750701,33140760140.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/helen,https://www.helenrestaurant.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Valet parking,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
160,"114,_Faubourg",Paris,150,166,Modern Cuisine,2.3142125,48.8717748,33153434444.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/114-faubourg,https://www.oetkercollection.com/hotels/le-bristol-paris/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
161,La_Grande_Cascade,Paris,105,215,Modern Cuisine,2.2404327,48.862778,33145273351.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/la-grande-cascade,https://www.restaurantsparisiens.com/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
162,Auberge_Nicolas_Flamel,Paris,45,120,Modern Cuisine,2.3528989,48.8636156,33142717778.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/auberge-nicolas-flamel,https://auberge.nicolas-flamel.fr,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
163,Le_Jules_Verne,Paris,135,245,Modern Cuisine,2.2945324,48.858232,33172761661.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-jules-verne,https://www.restaurants-toureiffel.com/fr/restaurant-jules-verne.html,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
164,MoSuke,Paris,60,120,Modern Cuisine,2.3225579,48.8364014,33143202139.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/mosuke,https://mosuke-restaurant.com,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
165,Virtus,Paris,39,120,Modern Cuisine,2.3780547,48.8501479,33980680808.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/virtus,https://virtus-paris.com/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
166,L'Innocence,Paris,44,95,"Modern Cuisine, Creative",2.3433247,48.8792269,33145239913.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-innocence,http://linnocence.fr/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
167,Aspic,Paris,95,95,Modern Cuisine,2.3436245,48.8791753,33982493098.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aspic,https://www.aspic-restaurant.fr/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
168,En_Marge,Aureville,41,150,Creative,1.44087,43.49083,33561530724.0,https://guide.michelin.com/en/occitanie/aureville/restaurant/en-marge,https://www.restaurantenmarge.com/fr/,1 MICHELIN Star,"Air conditioning,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
169,Restaurant_H,Paris,75,95,Creative,2.3681125,48.8543827,33143488096.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/restaurant-h,https://www.restauranth.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
170,Le_Georges,Chartres,59,126,Modern Cuisine,1.4833258,48.4440945,33765267337.0,https://guide.michelin.com/en/centre-val-de-loire/chartres/restaurant/le-georges,https://www.grand-monarque.com/fr/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
171,Le_Chiberta,Paris,120,220,Modern Cuisine,2.2978116,48.8735298,33153534200.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-chiberta,https://www.lechiberta.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Valet parking,Visa credit card","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
172,Les_Explorateurs_-_Hôtel_Pashmina,Val-Thorens,95,180,Modern Cuisine,6.5862441,45.2957656,33479000999.0,https://guide.michelin.com/en/auvergne-rhone-alpes/val-thorens/restaurant/les-explorateurs,https://www.hotelpashmina.com/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
173,Le_Pily,Cherbourg-en-Cotentin,35,78,Creative,-1.6197542,49.6390606,33233101929.0,https://guide.michelin.com/en/normandie/cherbourg-en-cotentin/restaurant/le-pily,https://www.restaurant-le-pily.com/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
174,Racines,Rennes,39,80,Modern Cuisine,-1.6826979,48.1075438,33299656421.0,https://guide.michelin.com/en/bretagne/rennes/restaurant/racines542026,https://www.racines-restaurant.fr/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
175,La_Marande,Montbellet,35,115,Modern Cuisine,4.872302,46.4644829,33385331024.0,https://guide.michelin.com/en/bourgogne-franche-comte/montbellet/restaurant/la-marande,https://www.hotel-restaurant-la-marande.com/fr/,1 MICHELIN Star,"Air conditioning,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
176,Armani_Ristorante,Paris,150,200,Italian,2.3325851,48.8537124,33145486215.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/armani-ristorante,https://www.emporioarmanicaffeparis.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
177,Le_Chiquito,Méry-sur-Oise,72,84,Classic Cuisine,2.1645731,49.0598502,33130364023.0,https://guide.michelin.com/en/ile-de-france/mry-sur-oise/restaurant/le-chiquito,https://www.lechiquito.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
178,Trente-Trois,Paris,68,118,Modern Cuisine,2.304464,48.8652115,33145056800.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/trente-trois,https://www.restaurant-trente-trois.com/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Valet parking,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
179,Hostellerie_la_Montagne,Colombey-les-Deux-Églises,28,110,Modern Cuisine,4.8877167,48.2227026,33325015169.0,https://guide.michelin.com/en/grand-est/colombey-les-deux-glises/restaurant/hostellerie-la-montagne,https://hostellerielamontagne.com/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
180,L'Atelier_de_Joël_Robuchon_-_St-Germain,Paris,160,175,"Creative, Modern Cuisine",2.3278568,48.85681,33142225656.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-atelier-de-joel-robuchon-st-germain,https://atelier-robuchon-saint-germain.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
181,Aux_Pesked,Saint-Brieuc,58,105,"Seafood, Modern Cuisine",-2.7631546,48.522241,33296333465.0,https://guide.michelin.com/en/bretagne/saint-brieuc/restaurant/aux-pesked,https://www.auxpesked.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
182,Thierry_Schwartz_-_Le_Restaurant,Obernai,59,159,Creative,7.4837134,48.4604843,33388499041.0,https://guide.michelin.com/en/grand-est/obernai/restaurant/thierry-schwartz-le-restaurant,https://www.thierry-schwartz.fr/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
183,L'Escarbille,Meudon,45,88,Modern Cuisine,2.2270933,48.8202241,33145341203.0,https://guide.michelin.com/en/ile-de-france/meudon/restaurant/l-escarbille,http://www.lescarbille.fr/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
184,Abri,Paris,45,70,Modern Cuisine,2.3492225,48.877819,33183970000.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/abri,https://www.abrirestaurant.fr/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
185,Aida,Paris,280,280,Japanese,2.3186554,48.850275,33143061418.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aida,http://www.aida-paris.net/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Particularly interesting wine list,Visa credit card","American Express credit card,Credit card / Debit card accepted,Visa credit card"
186,Relais_Louis_XIII,Paris,70,160,Classic Cuisine,2.3408499,48.8546356,33143267596.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/relais-louis-xiii,https://relaislouis13.fr/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Valet parking,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
187,Anne,Paris,39,150,Contemporary,2.3659006,48.8561771,33140291919.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/anne,http://www.pavillon-de-la-reine.com/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
188,Ima,Rennes,55,100,Creative,-1.684632,48.106684,33223478274.0,https://guide.michelin.com/en/bretagne/rennes/restaurant/ima,https://ima.restaurant/,1 MICHELIN Star,"American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
189,Benoit,Paris,39,114,Classic Cuisine,2.3500033,48.8584846,33142722576.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/benoit5826,https://www.benoit-paris.com/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
190,Oka,Paris,130,130,Creative,2.3460191,48.8402017,33145309456.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/oka,https://www.okaparis.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
191,La_Scène_Thélème,Paris,56,132,Modern Cuisine,2.2949918,48.8764542,33177376099.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/la-scene-theleme,https://www.lascenetheleme.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
192,Ekaitza,Ciboure,58,80,Modern Cuisine,-1.6672681,43.3852396,33559512951.0,https://guide.michelin.com/en/nouvelle-aquitaine/ciboure/restaurant/ekaitza,https://www.restaurant-ekaitza.fr/,1 MICHELIN Star,"Credit card / Debit card accepted,Wheelchair access",Credit card / Debit card accepted
193,Assa,Blois,64,116,"Creative, Modern Cuisine",1.307985,47.570132,33254780901.0,https://guide.michelin.com/en/centre-val-de-loire/blois/restaurant/assa,https://www.assarestaurant.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
194,Au_14_Février,Saint-Valentin,87,110,Modern Cuisine,1.8650344,46.9516902,33254030496.0,https://guide.michelin.com/en/centre-val-de-loire/saint-valentin/restaurant/au-14-fevrier,https://www.sv-au14fevrier.com/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
195,Le_Carré_d'Alethius,Charmes-sur-Rhône,35,115,"Modern Cuisine, Market Cuisine",4.8331975,44.8614644,33475783052.0,https://guide.michelin.com/en/auvergne-rhone-alpes/charmes-sur-rhne/restaurant/le-carre-d-alethius,https://www.lecarredalethius.com/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
196,La_Rotonde,Charbonnières-les-Bains,49,125,Modern Cuisine,4.7319215,45.7874092,33478877970.0,https://guide.michelin.com/en/auvergne-rhone-alpes/charbonnires-les-bains/restaurant/la-rotonde4480,https://www.pavillon-rotonde.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
197,La_Tête_en_l'air,Vannes,32,75,Creative,-2.7546032,47.6606628,33297673113.0,https://guide.michelin.com/en/bretagne/vannes/restaurant/la-tete-en-l-air,https://www.lateteenlair-vannes.com/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
198,Louis,Paris,42,110,Modern Cuisine,2.3386653,48.8750836,33155078652.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/louis,https://stephanepitre.fr/restaurant-gastronomique-louis/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
199,Skab,Nîmes,50,148,Modern Cuisine,4.35921,43.833187,33466219430.0,https://guide.michelin.com/en/occitanie/nimes/restaurant/skab,https://www.restaurant-skab.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Visa credit card"
200,Alchémille,Kaysersberg,80,140,"Modern Cuisine, Creative",7.2497298,48.148764,33389276641.0,https://guide.michelin.com/en/grand-est/kaysersberg/restaurant/l-alchemille,https://www.alchemille.alsace/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
201,La_Promenade,Le Petit-Pressigny,55,125,Modern Cuisine,0.9188379,46.920786,33247949352.0,https://guide.michelin.com/en/centre-val-de-loire/le-petit-pressigny/restaurant/la-promenade,https://www.restaurantdallaislapromenade.com/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
202,Auberge_de_Montfleury,Saint-Germain,30,97,Modern Cuisine,4.4714401,44.5635926,33475947413.0,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-germain/restaurant/auberge-de-montfleury,https://auberge-de-montfleury.fr/fr/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
203,La_Table_d'Hôtes_-_Le_Quatrième_Mur,Bordeaux,170,170,Creative,-0.57423,44.84258,33556024970.0,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/la-table-d-hotes-le-quatrieme-mur,https://quatrieme-mur.com/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
204,À_Contre_Sens,Caen,31,72,Modern Cuisine,-0.3655578,49.1844865,33231974448.0,https://guide.michelin.com/en/normandie/caen/restaurant/a-contre-sens,https://www.acontresens.fr/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
205,L'Ostal,Clermont-Ferrand,35,98,Modern Cuisine,3.0879692,45.7810567,33473277786.0,https://guide.michelin.com/en/auvergne-rhone-alpes/clermont-ferrand/restaurant/l-ostal,https://www.lostal-restaurant.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
206,La_Mare_aux_Oiseaux,Saint-Joachim,62,120,Creative,-2.2140297,47.3729206,33240885301.0,https://guide.michelin.com/en/pays-de-la-loire/saint-joachim/restaurant/la-mare-aux-oiseaux,https://www.mareauxoiseaux.fr/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
207,Baieta,Paris,52,110,Mediterranean Cuisine,2.3523102,48.8501648,33142025919.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/baieta,https://www.restaurant-baieta-paris.fr/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
208,Auberge_des_Saints_Pères,Aulnay-sous-Bois,46,90,Creative,2.48955,48.92,33148666211.0,https://guide.michelin.com/en/ile-de-france/aulnay-sous-bois/restaurant/auberge-des-saints-peres,https://www.auberge-des-saints-peres.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Visa credit card","American Express credit card,Credit card / Debit card accepted,Visa credit card"
209,La_Pomme_d'Api,Saint-Pol-de-Léon,32,128,Creative,-3.9871351,48.6842867,33298690436.0,https://guide.michelin.com/en/bretagne/saint-pol-de-lon/restaurant/la-pomme-d-api,https://www.lapommedapi.com/fr/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
210,Le_Chantecler,Nice,110,220,Modern Cuisine,7.2580223,43.694265,33493166410.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/nice/restaurant/le-chantecler,http://www.hotel-negresco-nice.com/fr/les-restaurants/le-chantecler,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
211,Le_Cénacle,Toulouse,39,150,Modern Cuisine,1.4413732,43.5994812,33567161999.0,https://guide.michelin.com/en/occitanie/toulouse/restaurant/le-cenacle,https://www.cite-hotels.com/fr/etablissements/restaurant-la-cenacle.html,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
212,Hervé_Busset,Conques,40,110,Creative,2.3947792,44.5945,33565728477.0,https://guide.michelin.com/en/occitanie/conques/restaurant/herve-busset,https://www.moulindecambelong.com/fr/,1 MICHELIN Star,"Air conditioning,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
213,G.a._au_Manoir_de_Rétival,Caudebec-en-Caux,150,250,"Modern Cuisine, Creative",0.7330455,49.5250364,33650234363.0,https://guide.michelin.com/en/normandie/caudebec-en-caux/restaurant/g-a-au-manoir-de-retival,https://restaurant-ga.fr/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Great view,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
214,Le_Belvédère,Bozouls,48,118,Modern Cuisine,2.71992,44.47275,33565449266.0,https://guide.michelin.com/en/occitanie/bozouls/restaurant/le-belvedere18262,https://www.belvedere-bozouls.com/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
215,L'Écrin_de_Yohann_Chapuis,Tournus,80,175,"Creative, Modern Cuisine",4.9078059,46.5656876,33385511352.0,https://guide.michelin.com/en/bourgogne-franche-comte/tournus/restaurant/l-ecrin-de-yohann-chapuis,https://www.restaurant-greuze.fr/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
216,Lucas_Carton,Paris,75,250,Modern Cuisine,2.3232442,48.8697476,33142652290.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/lucas-carton,https://www.lucascarton.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
217,Leclere,Montpellier,45,60,Modern Cuisine,3.873955,+33 467689685,,https://guide.michelin.com/en/occitanie/montpellier/restaurant/leclere,https://www.restaurantleclere.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
218,Yoshi,Monaco,54,240,Japanese,7.4279751,43.7408177,37793151313.0,https://guide.michelin.com/en/monaco-region/monaco/restaurant/yoshi,https://metropole.com/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
219,Pavyllon,Paris,68,248,Modern Cuisine,2.315754,48.8660193,33153051010.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pavyllon,https://www.yannick-alleno.com/fr/,1 MICHELIN Star,"Air conditioning,Car park,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
220,Le_1825_-_La_Table_gastronomique,Gesté,52,82,Modern Cuisine,-1.094786,47.1841917,33244848778.0,https://guide.michelin.com/en/pays-de-la-loire/geste/restaurant/le-1825-la-table-gastronomique,https://www.domainedelabrulaire.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
221,Les_Hauts_de_Loire,Onzain,99,185,Classic Cuisine,1.1432985,47.5088905,33254207257.0,https://guide.michelin.com/en/centre-val-de-loire/onzain/restaurant/domaine-des-hauts-de-loire,https://www.hautsdeloire.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
222,Pierre_Reboul,Aix-en-Provence,89,159,Creative,5.4047211,43.5084768,33442522727.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/aix-en-provence/restaurant/pierre-reboul,https://www.chateaudelapioline.com/fr/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
223,Le_Restaurant_du_Cerisier,Lille,55,110,Modern Cuisine,3.0640904,50.6421148,33374494949.0,https://guide.michelin.com/en/hauts-de-france/lille/restaurant/le-cerisier-en-ville,https://www.lecerisier.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
224,L'Émulsion,Saint-Alban-de-Roche,65,90,Modern Cuisine,5.2312885,45.598532,33474281912.0,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-alban-de-roche/restaurant/l-emulsion327218,https://lemulsion-restaurant.com/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
